725766.0,65
725780.0,66
725820.0,67
729632.0,70
729751.0,66
729760.0,65
729769.0,63
729776.0,61
729784.0,60
729795.0,58
729801.0,56
729810.0,54
729818.0,52
729826.0,51
729834.0,49
729843.0,48
729851.0,46
729859.0,45
729868.0,43
729876.0,42
729885.0,40
729893.0,39
729901.0,38
729910.0,37
729919.0,35
729926.0,34
729936.0,33
729943.0,31
729951.0,30
729959.0,29
729972.0,28
729976.0,27
729984.0,26
729994.0,25
730009.0,24
730018.0,23
730034.0,22
730059.0,21
730076.0,20
730102.0,19
730109.0,18
730134.0,17
730151.0,16
730168.0,15
730201.0,14
730218.0,13
730268.0,12
730313.0,11
730363.0,10
730388.0,9
730418.0,8
730455.0,7
730472.0,6
730490.0,5
730510.0,4
730543.0,3
730588.0,2
730630.0,1
730697.0,0
730785.0,-1
812865.0,-12
812953.0,-17
812966.0,-18
812975.0,-19
812992.0,-20
813025.0,-21
813050.0,-22
813075.0,-23
813192.0,-24
813270.0,-25
827451.0,-32
827512.0,-25
827521.0,-24
827529.0,-22
827537.0,-20
827545.0,-19
827554.0,-17
827562.0,-16
827570.0,-14
827579.0,-13
827587.0,-12
827595.0,-11
827604.0,-10
827612.0,-9
827620.0,-7
827629.0,-6
827637.0,-5
827645.0,-4
827654.0,-2
827662.0,-1
827670.0,0
827679.0,1
827687.0,3
827695.0,4
827704.0,5
827712.0,6
827720.0,7
827728.0,8
827745.0,9
827754.0,10
827762.0,11
827779.0,12
827787.0,13
827803.0,14
827820.0,15
827829.0,16
827845.0,17
827854.0,18
827862.0,19
827870.0,20
827887.0,21
827895.0,22
827912.0,23
827929.0,24
827962.0,25
854761.0,28
854946.0,33
854955.0,34
854980.0,35
854996.0,36
855013.0,37
855030.0,38
855055.0,39
855117.0,40
901747.0,26
901925.0,20
901933.0,19
901942.0,17
901952.0,16
901959.0,14
901968.0,13
901975.0,12
901983.0,11
901992.0,10
902000.0,9
902008.0,8
902017.0,7
902025.0,6
902042.0,5
902058.0,4
902075.0,3
902100.0,2
902109.0,1
902134.0,0
902150.0,-1
902167.0,-2
902192.0,-3
902217.0,-4
902259.0,-5
902301.0,-6
902326.0,-7
902351.0,-8
902376.0,-9
902409.0,-10
902451.0,-11
902488.0,-12
902522.0,-13
902576.0,-14
902638.0,-15
902710.0,-16
902773.0,-17
902860.0,-18
902948.0,-19
903093.0,-20
919579.0,-16
919745.0,-11
919758.0,-10
919771.0,-9
919811.0,-8
919840.0,-7
919854.0,-6
919862.0,-5
919870.0,-4
919889.0,-3
919896.0,-2
919912.0,-1
919928.0,0
919945.0,1
919978.0,2
919996.0,3
920011.0,4
920028.0,5
920045.0,6
920053.0,7
920070.0,8
920095.0,9
920127.0,10
920232.0,11
920307.0,12
920379.0,13
920437.0,14
920475.0,15
920499.0,16
920524.0,17
920549.0,18
920591.0,19
920637.0,20
920700.0,21
949742.0,18
949877.0,23
949883.0,24
949902.0,26
949911.0,27
949927.0,28
949944.0,29
949961.0,30
949977.0,31
950002.0,32
950036.0,33
950061.0,34
950102.0,35
950211.0,36
965969.0,31
966097.0,25
966106.0,24
966113.0,23
966124.0,22
966139.0,21
966147.0,20
966155.0,19
966163.0,18
966172.0,17
966182.0,16
966190.0,15
966197.0,14
966205.0,13
966222.0,12
966239.0,11
966255.0,10
966297.0,9
966330.0,8
966364.0,7
966406.0,6
966498.0,5
966531.0,4
966556.0,3
966589.0,2
966631.0,1
966682.0,0
966727.0,-1
966782.0,-2
966840.0,-3
966897.0,-4
966945.0,-5
967024.0,-6
967061.0,-7
967111.0,-8
967144.0,-9
967177.0,-10
967203.0,-11
967228.0,-12
967270.0,-13
967303.0,-14
967362.0,-15
967441.0,-16
976633.0,-14
976721.0,-10
976734.0,-9
976743.0,-8
976750.0,-7
976759.0,-6
976768.0,-5
976776.0,-3
976784.0,-2
976792.0,0
976801.0,1
976810.0,3
976818.0,4
976826.0,5
976834.0,6
976843.0,8
976851.0,9
976859.0,10
976867.0,11
976876.0,12
976884.0,13
976893.0,15
976901.0,16
976909.0,17
976918.0,19
976926.0,20
976934.0,21
976942.0,22
976951.0,23
976959.0,24
976968.0,25
976976.0,26
976984.0,27
976993.0,28
977009.0,29
977018.0,30
977026.0,31
977034.0,32
977051.0,33
977068.0,34
977243.0,35
977853.0,36
977886.0,37
977920.0,38
977945.0,39
977962.0,40
977978.0,41
977995.0,42
978012.0,43
978037.0,44
978062.0,45
978087.0,46
978120.0,47
978162.0,48
978200.0,49
1004981.0,38
1005106.0,33
1005126.0,31
1005134.0,30
1005143.0,29
1005150.0,28
1005160.0,27
1005167.0,26
1005175.0,25
1005186.0,24
1005200.0,23
1005203.0,22
1005210.0,21
1005226.0,20
1005244.0,19
1005251.0,18
1005267.0,17
1005276.0,16
1005292.0,15
1005309.0,14
1005326.0,13
1005343.0,12
1005359.0,11
1005459.0,10
1005518.0,9
1005559.0,8
1005610.0,7
1005635.0,6
1005668.0,5
1005676.0,6
1005685.0,5
1005748.0,4
1005777.0,5
1005785.0,4
